GaiaDR3,label,stability,Dist,X,Y,Z,VtRA,VtDE,VtRALSR,VtDELSR,RV,Simbad,Region,Group,Bstar,RAdeg,DEdeg,e_RAdeg,e_DEdeg,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,BP-RP,BP-G,G-RP,RV_DR3,e_RV,n_RV,o_RV,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000
6049264799932046592,5,98.3,166.999,157.52,-22.057,50.8875,-7.222,-15.8,-1.043,-2.955,-4.603,Simbad,"US","sigma Sco","* c02 Sco",245.20009033932,-24.58789297025,0.0702,0.0382,5.9881,0.0741,-9.123,0.101,-19.96,0.068,1.024,390,5290.29861,7.06246,749.073,16.378666,0.003113,40,344.737,9.01527,38.2393,18.994822,0.02853,43,8281.44,24.9453,331.984,14.952632,0.004998,4.04219,2.616156,1.426034,,,,,245.20013492845,-24.58780426105,1.641663,1.085691
6049266002522895232,5,100.0,153.424,144.681,-20.183,46.8911,-7.474,-15.19,-1.288,-2.361,-4.616,Simbad,"US","sigma Sco","* c02 Sco",245.17633463754,-24.52988991876,0.0612,0.0331,6.5179,0.069,-10.276,0.09,-20.892,0.063,1.042,374,6002.90432,7.64918,784.777,16.241463,0.003083,41,474.286,6.8852,68.8848,18.648441,0.016007,42,9122.04,27.8709,327.296,14.847666,0.005029,3.800776,2.406979,1.393797,,,,,245.17638484015,-24.52979706606,1.457436,1.006175
6049266414839756416,5,93.7,166.163,156.704,-21.804,50.7802,-6.807,-16.61,-0.625,-3.776,-4.622,Simbad,"US","sigma Sco","* c02 Sco",245.19194596843,-24.51671293791,0.0581,0.0328,6.0182,0.065,-8.641,0.088,-21.085,0.062,0.982,369,5817.32271,7.35824,790.586,16.275558,0.003079,39,531.055,13.323,39.86,18.525692,0.027381,39,8798.28,44.2756,198.716,14.886901,0.006644,3.638791,2.250134,1.388658,,,,,245.19198818048,-24.5166192282,1.424409,0.982408
6049268369046307968,1,98.9,142.962,134.635,-19.526,43.9348,-4.082,-18.91,2.1846,-6.062,-7.518,Simbad,"US","rho Oph/L1688","* rho Oph",244.8744781455,-24.67987717183,0.2601,0.1425,6.9949,0.2779,-6.024,0.379,-27.904,0.249,0.986,358,544.96144,1.29229,421.702,18.846453,0.003771,24,44.4021,9.39197,4.72767,21.220034,0.229673,38,953.149,8.81673,108.107,17.299994,0.010731,3.92004,2.373581,1.546459,,,,,244.87450760938,-24.67975315406,6.077142,3.942898
6049269266697503616,5,100.0,156.941,147.833,-21.294,48.1933,-7.515,-15.73,-1.262,-2.884,-4.55,Simbad,"US","sigma Sco","* c02 Sco",244.92558436874,-24.65061248498,0.0205,0.0116,6.3718,0.0228,-10.101,0.029,-21.143,0.02,1.027,406,32036.71536,55.1298,581.114,14.423247,0.003329,46,5996.21,47.0205,127.523,15.89385,0.00896,46,40057.5,171.336,233.795,13.241185,0.005988,2.652665,1.470603,1.182062,-5.65,2.62,2,24,244.92563376554,-24.65051851668,0.467648,0.313618
6049274764255776896,5,99.9,151.194,142.285,-20.488,46.8476,-8.128,-16.49,-1.839,-3.669,-4.566,Simbad,"US","sigma Sco","* c02 Sco",244.7919799065,-24.53591535167,0.0269,0.0152,6.614,0.029,-11.34,0.037,-23.002,0.026,1.009,364,23338.83618,11.7627,1984.14,14.767169,0.002809,39,2908.1,11.7634,247.216,16.67952,0.005203,37,32559.0,29.1526,1116.84,13.46622,0.003902,3.2133,1.912351,1.300949,-2.91,4.21,2,13,244.79203531152,-24.53581312012,0.604907,0.411716
6049277199500240000,5,100.0,159.018,149.834,-21.122,48.8909,-8.548,-15.99,-2.323,-3.161,-4.602,Simbad,"US","sigma Sco","* c02 Sco",245.02906367386,-24.51403876994,0.1862,0.1153,6.2886,0.2067,-11.34,0.277,-21.206,0.188,1.087,350,1009.20555,1.68056,600.519,18.177418,0.003296,24,55.3632,7.79727,7.10034,20.98049,0.152939,37,1684.47,10.9232,154.211,16.681738,0.007991,4.298752,2.803072,1.49568,,,,,245.02911906661,-24.51394452028,4.456374,2.988827
6049277890993461120,1,59.5,147.702,139.256,-19.431,45.2357,-3.565,-19.18,2.6298,-6.347,-7.591,Simbad,"US","rho Oph/L1688","* rho Oph",245.14398338307,-24.50579632448,0.3538,0.199,6.7704,0.3655,-5.091,0.559,-27.386,0.355,1.11,381,360.16503,1.10265,326.637,19.296112,0.004317,21,27.5478,3.28137,8.39522,21.738323,0.129358,42,677.195,8.2106,82.4781,17.671112,0.013696,4.067211,2.442211,1.625,,,,,245.14400825153,-24.50567460864,8.950651,5.636235
6049278745688783232,5,100.0,159.192,150.09,-20.737,48.8378,-7.556,-16.55,-1.369,-3.738,-4.644,Simbad,"US","sigma Sco","* c02 Sco",245.17263433318,-24.43040421099,0.2553,0.154,6.2817,0.2801,-10.013,0.416,-21.934,0.288,1.011,377,484.71097,1.11301,435.496,18.97366,0.003716,21,40.3081,4.48388,8.98956,21.325062,0.12081,41,838.283,9.02607,92.8735,17.439419,0.012286,3.885643,2.351402,1.534241,,,,,245.17268321108,-24.43030672758,6.681332,4.574703
6049280330533389824,5,99.9,151.053,142.267,-20.116,46.6092,-8.231,-15.54,-1.986,-2.72,-4.601,Simbad,"US","sigma Sco","* c02 Sco",244.95801896933,-24.48594739435,0.1122,0.066,6.6202,0.1252,-11.494,0.16,-21.696,0.113,1.017,394,3119.30196,4.0385,772.392,16.952223,0.003093,43,136.792,8.87146,15.4193,19.998392,0.070469,43,5186.51,12.6218,410.917,15.460708,0.004611,4.537684,3.046169,1.491515,,,,,244.95807510324,-24.48585096876,2.569727,1.797412
6049284110104892288,5,99.7,159.466,150.191,-20.81,49.3861,-7.392,-14.97,-1.162,-2.185,-4.654,Simbad,"US","sigma Sco","* c02 Sco",245.01486290153,-24.32778773868,0.0911,0.0566,6.2709,0.1003,-9.778,0.136,-19.807,0.104,0.911,379,2514.31515,3.41192,736.922,17.186317,0.003125,41,186.685,6.45285,28.9306,19.660769,0.037633,41,3905.23,11.6077,336.433,15.76878,0.00497,3.891989,2.474451,1.417538,,,,,245.01491059517,-24.32769970753,2.208263,1.666402
6049286682788546816,5,99.8,150.891,142.521,-19.297,45.6442,-7.697,-16.27,-1.596,-3.427,-4.666,Simbad,"US","sigma Sco","* c02 Sco",245.49205237692,-24.49368815036,0.1165,0.0793,6.6273,0.1225,-10.76,0.159,-22.742,0.138,1.012,355,1724.58586,4.52022,381.527,17.595655,0.003961,29,145.699,14.3958,10.1209,19.929903,0.107313,31,2976.95,25.6953,115.856,16.063467,0.010105,3.866436,2.334248,1.532188,,,,,245.49210492929,-24.49358707289,2.524158,2.169689
6049286687085135360,7,93.9,138.174,130.509,-17.677,41.7973,-9.223,-16.45,-3.121,-3.608,-4.205,Simbad,"US","rho Sco","* rho Sco",245.49029810367,-24.49553289137,0.0153,0.0096,7.2372,0.017,-14.081,0.021,-25.112,0.018,1.005,381,2065941.94945,422.87,4885.53,9.899571,0.002764,47,904025.0,418.44,2160.47,10.448091,0.002835,47,1704980.0,370.267,4604.72,9.1686,0.003787,1.27949,0.548519,0.730971,-3.77,0.75,1,16,245.4903668735,-24.49542128058,0.339117,0.276315
6049287511718868608,5,99.9,151.858,143.434,-19.283,45.9972,-7.874,-16.18,-1.778,-3.348,-4.684,Simbad,"US","sigma Sco","* c02 Sco",245.51027289124,-24.43960086188,0.0509,0.031,6.5851,0.0588,-10.937,0.069,-22.475,0.052,0.981,399,6896.7708,18.0135,382.868,16.090752,0.003954,45,576.51,10.8043,53.3592,18.436525,0.020538,46,10454.4,78.4622,133.242,14.699645,0.008982,3.73688,2.345774,1.391107,,,,,245.51032628589,-24.43950097397,1.099452,0.814183
6049289676382406272,5,100.0,158.53,149.612,-20.376,48.3007,-8.31,-15.67,-2.172,-2.85,-4.665,Simbad,"US","sigma Sco","* c02 Sco",245.35368524233,-24.43743843912,0.0785,0.0481,6.3079,0.0904,-11.058,0.119,-20.857,0.089,1.008,379,3480.04979,3.31297,1050.43,16.833403,0.002943,38,260.014,13.0905,19.8628,19.30105,0.054733,43,5382.4,13.6779,393.51,15.420456,0.004679,3.880594,2.467648,1.412947,,,,,245.35373922689,-24.43734574024,1.899636,1.408896
6049294005709423104,5,100.0,162.096,153.144,-20.321,49.0824,-7.175,-16.06,-1.099,-3.239,-4.712,Simbad,"US","sigma Sco","* c02 Sco",245.58412865529,-24.37376042314,0.0585,0.0336,6.1692,0.0735,-9.338,0.084,-20.902,0.057,1.002,400,4864.12716,3.84217,1265.98,16.469854,0.002886,43,480.644,12.2458,39.2498,18.633982,0.027803,41,7155.2,13.2959,538.151,15.111341,0.004284,3.52264,2.164127,1.358513,,,,,245.5841742168,-24.37366752755,1.336687,0.903673
6049297888359883008,6,98.9,140.729,132.87,-17.702,42.8586,-7.4,-14.83,-1.295,-2.027,-9.778,Simbad,"US","Antares","HD146001",245.47726942531,-24.3247144414,0.1096,0.0661,7.1058,0.1293,-11.093,0.163,-22.236,0.116,0.992,342,3161.4491,3.79136,833.857,16.93765,0.003047,41,202.956,7.2387,28.0377,19.570036,0.038825,41,4970.54,20.5091,242.358,15.506887,0.005861,4.063148,2.632385,1.430763,,,,,245.47732353099,-24.32461561519,2.58017,1.825848
6049297922719620992,1,100.0,140.684,132.837,-17.658,42.8306,-3.706,-17.85,2.3944,-5.045,-7.674,Simbad,"US","rho Oph/L1688","* rho Oph",245.49405666602,-24.31682228048,0.0464,0.0275,7.1081,0.053,-5.557,0.064,-26.768,0.045,1.288,380,21065.3415,21.9022,961.793,14.878446,0.002978,45,1704.85,15.3055,111.388,17.259329,0.010139,46,31986.6,80.6954,396.387,13.485475,0.004668,3.773854,2.380883,1.392971,-27.55,6.36,2,22,245.49408376822,-24.31670331204,1.019843,0.710723
6049300293541570560,1,100.0,138.282,130.621,-17.061,42.0602,-3.835,-17.54,2.2369,-4.741,-7.706,Simbad,"US","rho Oph/L1688","* rho Oph",245.59914583192,-24.23595544748,0.026,0.0145,7.2316,0.0294,-5.851,0.036,-26.752,0.025,1.097,386,28729.19706,24.0603,1194.05,14.541558,0.002901,44,3890.16,16.9109,230.039,16.363623,0.005483,47,39547.9,77.1209,512.804,13.255087,0.004332,3.108536,1.822064,1.286471,-66.03,8.73,2,23,245.5991743474,-24.2358365508,0.587517,0.393958
6049300671498698624,1,100.0,138.112,130.467,-16.919,42.0391,-4.028,-17.79,2.0371,-5.003,-7.721,Simbad,"US","rho Oph/L1688","* rho Oph",245.62498132056,-24.18982680985,0.0206,0.0115,7.2405,0.0231,-6.152,0.028,-27.173,0.019,1.08,399,38262.94314,69.8322,547.927,14.230421,0.003394,45,6445.44,61.197,105.323,15.815411,0.01068,45,49479.6,244.606,202.283,13.01183,0.006565,2.80358,1.58499,1.218591,-5.64,3.67,2,18,245.62501129615,-24.18970604149,0.450512,0.301839
6049300808937655552,5,34.1,172.388,162.777,-21.381,52.5756,-6.973,-16.92,-0.883,-4.132,-4.746,Simbad,"US","sigma Sco","* c02 Sco",245.52974264431,-24.23230720974,0.0939,0.0535,5.8009,0.1101,-8.533,0.147,-20.709,0.096,0.963,406,2794.83145,3.49154,800.457,17.071478,0.003071,44,221.322,6.01525,36.7934,19.475983,0.029641,44,4320.69,11.6023,372.398,15.659014,0.004773,3.816969,2.404505,1.412464,,,,,245.52978423437,-24.23221516807,2.336073,1.516055
6049303626436212096,5,99.9,162.635,153.347,-20.918,49.9715,-7.086,-16.34,-0.911,-3.541,-4.676,Simbad,"US","sigma Sco","* c02 Sco",245.21864123031,-24.34154719411,0.0917,0.0562,6.1487,0.1007,-9.191,0.132,-21.194,0.098,1.085,381,3480.01803,6.87963,505.844,16.833414,0.003493,42,190.88,9.29692,20.5315,19.636642,0.052955,41,5594.52,34.3305,162.961,15.378488,0.00766,4.258155,2.803228,1.454926,,,,,245.21868606275,-24.34145299812,2.10727,1.551001
6049304962168199552,6,88.4,149.399,140.93,-18.974,45.8132,-6.988,-13.96,-0.841,-1.162,-9.767,Simbad,"US","Antares","HD146001",245.31858860683,-24.29596927226,0.3897,0.2516,6.6935,0.4112,-9.867,0.592,-19.706,0.445,1.096,378,278.40323,0.912356,305.148,19.575682,0.0045,19,43.8749,8.02664,5.46616,21.233002,0.198648,39,487.71,8.30306,58.7386,18.02749,0.018867,3.205511,1.65732,1.548191,,,,,245.31863672284,-24.29588168822,9.362653,7.003103
6049307990122999936,6,99.7,145.993,137.557,-18.806,45.1482,-7.928,-15.16,-1.724,-2.381,-9.748,Simbad,"US","Antares","HD146001",245.10950806598,-24.27306684825,0.0564,0.0353,6.8496,0.0686,-11.455,0.084,-21.908,0.059,0.964,377,5565.00108,6.14194,906.066,16.323704,0.003005,41,377.529,8.88965,42.4683,18.896168,0.025718,40,8636.21,25.2156,342.495,14.907087,0.004933,3.98908,2.572464,1.416616,,,,,245.10956391334,-24.27296947724,1.357348,0.933328
6049310223505995648,6,84.3,137.484,129.592,-17.393,42.4861,-8.853,-16.83,-2.678,-4.057,-9.785,Simbad,"US","Antares","HD146001",245.21904615386,-24.18296433697,0.0582,0.0377,7.2736,0.0687,-13.583,0.085,-25.816,0.071,0.996,381,5924.60319,7.86363,753.419,16.255718,0.003109,44,399.78,10.8412,36.876,18.83399,0.029575,42,9269.05,27.8843,332.411,14.830308,0.004995,4.003682,2.578272,1.42541,,,,,245.21911233161,-24.18284960018,1.359315,1.117812
6049311666614988928,1,100.0,139.257,131.427,-17.336,42.6485,-4.661,-18.01,1.4521,-5.226,-7.704,Simbad,"US","rho Oph/L1688","* rho Oph",245.44541951465,-24.20313635196,0.0348,0.0229,7.181,0.0355,-7.061,0.05,-27.279,0.04,1.08,401,18006.461,14.1436,1273.12,15.048796,0.002884,46,1903.05,11.4633,166.012,17.139917,0.00711,45,26008.7,60.7493,428.132,13.710097,0.004551,3.42982,2.091122,1.338698,14.72,5.98,2,18,245.44545392237,-24.20301511049,0.788442,0.623316
6049313109724002048,5,99.8,165.985,156.682,-20.491,50.8094,-7.455,-16.34,-1.356,-3.561,-4.761,Simbad,"US","sigma Sco","* c02 Sco",245.49693983427,-24.16440773105,0.1765,0.1087,6.0247,0.1944,-9.475,0.256,-20.764,0.185,1.034,396,851.67731,1.5153,562.053,18.36168,0.003365,34,52.7963,7.20508,7.32765,21.032034,0.148196,46,1403.66,10.8501,129.369,16.879738,0.009204,4.152296,2.670355,1.481941,,,,,245.49698598929,-24.16431544628,4.072961,2.923177
6049313453321383040,1,99.6,135.938,128.347,-16.701,41.5599,-5.118,-18.51,0.9693,-5.736,-7.726,Simbad,"US","rho Oph/L1688","* rho Oph",245.54163777377,-24.15343125699,0.0391,0.0236,7.3563,0.0427,-7.943,0.057,-28.729,0.044,1.267,401,22936.11382,33.8824,676.934,14.786067,0.003188,50,2315.26,23.1407,100.051,16.927046,0.011205,49,33764.5,119.119,283.453,13.426744,0.005381,3.500302,2.140979,1.359324,,,,,245.54167646124,-24.15330357247,0.918078,0.693143
6049313453321383168,1,100.0,137.868,130.169,-16.934,42.1519,-4.509,-17.77,1.5784,-4.991,-7.726,Simbad,"US","rho Oph/L1688","* rho Oph",245.54224090773,-24.15158758307,0.0159,0.0093,7.2533,0.0171,-6.899,0.022,-27.187,0.016,1.134,409,68870.35197,531.143,129.664,13.592286,0.008815,51,13836.6,388.307,35.6332,14.98597,0.030597,50,85353.7,1606.19,53.1405,12.41984,0.020778,2.56613,1.393683,1.172446,,,,,245.54227451213,-24.15146675399,0.36312,0.256395
6049313522040863616,9,47.7,118.99,112.328,-14.621,36.431,-8.479,-16.09,-2.385,-3.317,-5.396,Simbad,"US","US-foreground","HD145964",245.51819174,-24.1374274681,0.0402,0.0237,8.4041,0.044,-15.032,0.055,-28.524,0.039,1.028,409,11008.52255,10.0839,1091.69,15.583044,0.002929,45,1145.84,15.0659,76.0549,17.690735,0.014546,43,16053.1,33.3366,481.544,14.234001,0.004401,3.456734,2.107691,1.349043,,,,,245.51826495209,-24.13730069502,0.878766,0.623536
6049317645209483008,1,100.0,140.081,132.123,-17.33,43.1957,-4.159,-16.45,1.9748,-3.696,-7.732,Simbad,"US","rho Oph/L1688","* rho Oph",245.3716278914,-24.08868076498,0.0167,0.011,7.1387,0.0186,-6.262,0.024,-24.777,0.019,1.164,411,62949.14439,74.4831,845.147,13.689892,0.00304,46,10217.8,51.2219,199.481,15.315148,0.006116,45,82125.7,279.834,293.48,12.461699,0.005289,2.85345,1.625257,1.228193,-10.54,33.91,1,22,245.37165837965,-24.0885706441,0.382474,0.295948
6049323211485628032,7,97.4,136.243,129.109,-16.427,40.2897,-9.213,-15.94,-3.289,-3.078,-4.324,Simbad,"US","rho Sco","* rho Sco",246.14665477056,-24.43892590616,0.4342,0.2388,7.3398,0.4979,-14.265,0.617,-24.676,0.427,4.038,433,2612.97143,18.7995,138.992,17.14453,0.008283,47,185.785,8.52646,21.7892,19.666018,0.049907,47,4616.79,78.0455,59.1551,15.587044,0.018739,4.078974,2.521488,1.557486,,,,,246.14672441235,-24.43881623652,9.920978,6.754542
6049324448436163840,6,99.7,138.848,131.528,-16.953,41.1326,-7.977,-14.74,-2.028,-1.879,-9.802,Simbad,"US","Antares","HD146001",246.0558287542,-24.48451461256,0.1159,0.0604,7.2021,0.134,-12.119,0.156,-22.399,0.101,1.002,416,2720.62727,3.48853,779.877,17.100695,0.003087,46,165.915,8.8829,18.6781,19.788826,0.058196,49,4309.72,9.09207,474.008,15.661774,0.004419,4.127052,2.688131,1.438921,,,,,246.0558879388,-24.48441506223,2.516587,1.601698
6049324620234856320,1,100.0,137.646,130.39,-16.747,40.7981,-4.751,-15.84,1.1947,-2.984,-7.674,Simbad,"US","rho Oph/L1688","* rho Oph",246.06609868812,-24.45991427836,0.0246,0.0127,7.265,0.0284,-7.282,0.032,-24.281,0.021,1.095,393,37377.78819,148.948,250.945,14.255833,0.005129,47,5760.77,95.9744,60.024,15.937341,0.018302,47,49360.9,504.99,97.7463,13.014439,0.011733,2.922902,1.681508,1.241394,-59.38,6.35,2,23,246.06613424168,-24.45980636304,0.514633,0.33071
6049327506452883200,1,91.7,138.555,131.192,-16.778,41.2858,-2.774,-17.44,3.1876,-4.596,-7.695,Simbad,"US","rho Oph/L1688","* rho Oph",246.01020888107,-24.37492898925,0.1856,0.1415,7.2174,0.1409,-4.223,0.335,-26.547,0.324,0.901,347,4856.2414,11.2433,431.923,16.471617,0.00373,0,,,,,,0,,,,,,,,,,,,,246.01022948494,-24.37481100272,5.298485,5.079635
6049327506453602688,1,18.2,137.22,129.929,-16.615,40.8879,-2.036,-17.99,3.9255,-5.153,-7.695,Simbad,"US","rho Oph/L1688","* rho Oph",246.01048017198,-24.374825432,0.1501,0.0884,7.2875,0.1487,-3.129,0.177,-27.662,0.132,1.513,400,6541.53502,10.2408,638.769,16.148169,0.003237,47,770.609,15.3645,50.1553,18.121456,0.021827,48,16206.3,191.076,84.8158,14.223686,0.013347,3.89777,1.973288,1.924482,-259.45,7.23,2,9,246.01049544029,-24.37470249324,2.876231,2.10907
6049328154990903040,1,10.7,151.357,143.374,-18.057,45.0198,-3.179,-19.67,2.7544,-6.832,-7.72,Simbad,"US","rho Oph/L1688","* rho Oph",246.11287130954,-24.3180895628,0.1513,0.0805,6.6069,0.1646,-4.431,0.177,-27.409,0.128,0.957,413,1260.97885,1.59944,788.389,17.935596,0.00308,37,61.4223,6.20575,9.89763,20.867727,0.109732,44,2103.89,10.6197,198.112,16.440336,0.006657,4.427391,2.932131,1.49526,,,,,246.1128929181,-24.31796774504,2.874363,2.046175
6049331526542488064,1,99.8,144.544,137.107,-16.714,42.6063,-3.607,-18.74,2.2473,-5.91,-7.758,Simbad,"US","rho Oph/L1688","* rho Oph",246.40304988291,-24.26193446635,0.0772,0.0453,6.9183,0.0914,-5.265,0.132,-27.356,0.104,2.451,487,21035.99028,25.4258,827.35,14.879959,0.003052,54,2254.05,13.3857,168.392,16.956135,0.007025,56,31739.9,96.3321,329.484,13.493881,0.005014,3.462254,2.076176,1.386078,-8.6,3.43,2,24,246.40307554907,-24.26181288366,2.117796,1.634479
6049331728403879552,1,100.0,142.117,134.773,-16.588,41.9335,-4.446,-16.72,1.4249,-3.879,-7.743,Simbad,"US","rho Oph/L1688","* rho Oph",246.34227061043,-24.29749586093,0.174,0.0902,7.0365,0.2135,-6.6,0.28,-24.815,0.209,0.871,473,939.61897,1.38252,679.644,18.254988,0.003185,38,58.8165,8.00235,7.34991,20.914793,0.147747,55,1677.3,8.78882,190.845,16.686369,0.00683,4.228424,2.659805,1.568619,,,,,246.34230279411,-24.29738557015,4.520498,3.309298
6049332419895686016,1,97.5,134.117,127.183,-15.577,39.6131,-3.011,-16.28,2.8577,-3.445,-7.754,Simbad,"US","rho Oph/L1688","* rho Oph",246.35121022737,-24.26126965886,0.061,0.0323,7.4562,0.0757,-4.736,0.101,-25.603,0.076,0.964,493,6811.51761,5.46779,1245.75,16.104258,0.00289,58,441.002,7.52621,58.5955,18.727442,0.018738,57,10760.4,18.3322,586.966,14.668328,0.004208,4.059114,2.623184,1.435929,,,,,246.35123331609,-24.26115586898,1.622329,1.202221
6049336405625377920,1,100.0,141.915,134.484,-16.508,42.2095,-4.134,-16.41,1.7657,-3.594,-7.767,Simbad,"US","rho Oph/L1688","* rho Oph",246.23873486771,-24.19018061951,0.0431,0.0254,7.0465,0.0528,-6.144,0.067,-24.389,0.057,1.108,421,14909.54623,10.1029,1475.77,15.253706,0.002852,50,1082.23,7.53513,143.625,17.752739,0.008058,49,23289.8,42.6056,546.636,13.829983,0.00427,3.922756,2.499033,1.423723,2.85,3.99,2,18,246.23876480498,-24.19007222407,1.074012,0.895543
6049342968335155072,5,64.5,156.574,148.059,-19.121,47.2044,-6.634,-17.7,-0.613,-4.888,-4.763,Simbad,"US","sigma Sco","* c02 Sco",245.78840774427,-24.28483207978,0.0224,0.0131,6.3868,0.0253,-8.937,0.03,-23.848,0.021,1.258,441,37683.83354,75.8614,496.746,14.246979,0.003517,49,6557.65,47.8421,137.069,15.796672,0.008398,48,49920.7,249.541,200.05,13.002193,0.006614,2.794478,1.549693,1.244785,-8.71,5.75,2,19,245.78845132169,-24.2847260885,0.483532,0.337084
6049344858120765696,1,100.0,135.077,127.775,-16.262,40.6808,-4.574,-16.32,1.4231,-3.516,-7.731,Simbad,"US","rho Oph/L1688","* rho Oph",245.87763256452,-24.22241119496,0.0803,0.0432,7.4032,0.0893,-7.143,0.101,-25.489,0.072,0.987,384,5134.11784,7.79269,658.838,16.411201,0.003211,44,192.961,9.00009,21.4399,19.62487,0.050718,46,8739.63,42.0692,207.744,14.894163,0.00645,4.730707,3.213669,1.517038,,,,,245.87766737558,-24.22229791144,1.636061,1.139626
6049347778696558976,1,99.5,140.507,133.031,-16.583,42.0697,-3.199,-16.93,2.7471,-4.119,-7.755,Simbad,"US","rho Oph/L1688","* rho Oph",246.06631913098,-24.18762068113,0.2473,0.141,7.1171,0.2648,-4.803,0.334,-25.411,0.237,1.068,441,449.84659,1.4515,309.919,19.054707,0.004457,33,38.9372,6.40938,6.07504,21.362629,0.178743,47,791.418,10.1354,78.0842,17.50188,0.014409,3.860748,2.307922,1.552826,,,,,246.06634252978,-24.18750774318,5.398501,3.775178
6049353310617171584,1,98.7,139.877,132.436,-16.168,42.0104,-4.314,-19.08,1.6166,-6.298,-7.801,Simbad,"US","rho Oph/L1688","* rho Oph",246.1217797725,-24.04720585846,0.1292,0.0791,7.1491,0.1612,-6.506,0.211,-28.773,0.167,1.15,424,1686.99132,1.90221,886.859,17.619585,0.003015,43,84.9086,8.01959,10.5876,20.516163,0.102585,45,2791.39,9.3447,298.714,16.133343,0.005244,4.38282,2.896578,1.486242,,,,,246.12181143832,-24.04707797665,3.38547,2.638006
6049357429490158336,1,96.9,141.717,134.519,-15.906,41.6555,-4.626,-19.11,1.179,-6.288,-7.805,Simbad,"US","rho Oph/L1688","* rho Oph",246.5873734479,-24.14644903087,0.1692,0.0963,7.0563,0.2004,-6.886,0.239,-28.443,0.163,1.028,517,1039.98969,1.93586,537.222,18.144794,0.003417,40,54.2,5.21418,10.3947,21.003544,0.104488,56,1855.5,11.014,168.467,16.576744,0.007471,4.4268,2.858749,1.56805,,,,,246.58740698476,-24.14632261599,3.826566,2.553288
6049357433785068672,1,99.6,137.826,130.827,-15.472,40.5098,-4.952,-18.73,0.8528,-5.909,-7.805,Simbad,"US","rho Oph/L1688","* rho Oph",246.58741164587,-24.14786979825,0.0243,0.0138,7.2555,0.028,-7.579,0.034,-28.666,0.024,0.954,521,27152.77609,31.4023,864.676,14.602831,0.003028,57,3342.12,23.4878,142.292,16.528488,0.008124,58,38108.1,109.499,348.024,13.295351,0.004901,3.233137,1.925657,1.30748,-40.82,3.81,2,28,246.58744856141,-24.14774239515,0.551154,0.370297
6049357811742191104,1,97.1,139.512,132.415,-15.625,41.0597,-2.931,-16.2,2.8765,-3.383,-7.812,Simbad,"US","rho Oph/L1688","* rho Oph",246.5782606554,-24.12205481161,0.0385,0.0218,7.1678,0.0442,-4.431,0.054,-24.492,0.037,1.161,508,27003.39603,12.4937,2161.37,14.608821,0.002801,56,2495.84,10.3077,242.134,16.8455,0.005281,57,40148.8,34.4848,1164.25,13.238712,0.003893,3.606789,2.23668,1.370109,-12.23,2.58,2,31,246.57828223505,-24.12194595628,0.862701,0.576924
6049363614242580608,1,100.0,138.302,131.304,-15.322,40.6434,-4.413,-18.2,1.3743,-5.39,-7.828,Simbad,"US","rho Oph/L1688","* rho Oph",246.65081973722,-24.08607803875,0.2145,0.1246,7.2306,0.2412,-6.731,0.324,-27.762,0.214,1.084,471,1028.90665,1.63714,628.479,18.156427,0.003252,38,46.6406,6.40141,7.286,21.166632,0.149043,54,1891.62,8.9361,211.682,16.555813,0.006371,4.610819,3.010204,1.600615,,,,,246.65085250807,-24.08595465299,5.126924,3.352607
